(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(3, 11)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(2, 10)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
(5, 8)
